CUSTOMERID,RECENCY,FREQUENCY,MONETARY,RECENCY_SCORE,FREQUENCY_SCORE,MONETARY_SCORE,RFM_SCORE,SEGMENT
13247,18,4,501.12,4,2,3,423,"POTENTIAL LOYALISTS"
16616,16,2,500.42,4,4,3,443,"LOYAL CUSTOMER"
15389,173,1,500.00,2,5,3,253,"LOYAL CUSTOMER"
14958,148,3,499.68,2,2,3,223,"AT RISK"
14077,41,5,499.42,3,2,3,323,OTHERS
15193,61,1,499.32,3,5,3,353,"LOYAL CUSTOMER"
14681,72,3,498.95,3,2,3,323,OTHERS
16488,34,3,498.80,3,3,3,333,OTHERS
15142,47,1,498.74,3,5,3,353,"LOYAL CUSTOMER"
17053,131,1,498.48,2,5,3,253,"LOYAL CUSTOMER"
17298,102,2,498.42,2,3,3,233,OTHERS
16820,96,1,497.61,2,5,3,253,"LOYAL CUSTOMER"
17495,8,2,497.56,5,4,3,543,"LOYAL CUSTOMER"
16368,3,2,497.43,5,4,3,543,"LOYAL CUSTOMER"
15300,65,1,496.44,3,5,3,353,"LOYAL CUSTOMER"
15018,39,3,496.21,3,3,3,333,OTHERS
17374,219,2,495.77,1,3,3,133,OTHERS
15448,313,1,494.64,1,4,3,143,"LOYAL CUSTOMER"
16352,18,2,494.44,4,4,3,443,"LOYAL CUSTOMER"
17333,86,1,494.25,2,5,3,253,"LOYAL CUSTOMER"
12763,139,2,494.08,2,3,3,233,OTHERS
15877,2,2,493.28,5,4,3,543,"LOYAL CUSTOMER"
13176,47,1,492.84,3,5,3,353,"LOYAL CUSTOMER"
14270,332,1,492.65,1,4,3,143,"LOYAL CUSTOMER"
15507,172,1,492.36,2,5,3,253,"LOYAL CUSTOMER"
13732,29,1,491.86,4,5,3,453,"LOYAL CUSTOMER"
14236,81,2,490.86,2,3,3,233,OTHERS
15000,48,1,490.52,3,5,3,353,"LOYAL CUSTOMER"
14416,23,2,490.22,4,4,3,443,"LOYAL CUSTOMER"
18074,374,1,489.60,1,4,3,143,"LOYAL CUSTOMER"
12809,178,1,489.31,2,4,4,244,"LOYAL CUSTOMER"
17361,50,3,488.20,3,3,4,334,OTHERS
14396,66,2,487.99,3,3,4,334,OTHERS
15165,374,1,487.75,1,4,4,144,"LOYAL CUSTOMER"
16643,246,1,487.51,1,4,4,144,"LOYAL CUSTOMER"
13338,158,1,487.02,2,5,4,254,"LOYAL CUSTOMER"
13675,152,2,486.82,2,3,4,234,OTHERS
17453,18,2,486.72,4,4,4,444,CHAMPIONS
15287,23,2,486.69,4,4,4,444,CHAMPIONS
13153,6,1,486.22,5,5,4,554,CHAMPIONS
12639,239,1,486.10,1,4,4,144,"LOYAL CUSTOMER"
15109,246,1,484.95,1,4,4,144,"LOYAL CUSTOMER"
16999,24,2,484.82,4,4,4,444,CHAMPIONS
16504,26,1,484.38,4,5,4,454,CHAMPIONS
16518,62,2,484.32,3,3,4,334,OTHERS
14130,320,1,483.86,1,4,4,144,"LOYAL CUSTOMER"
13531,206,2,483.80,1,3,4,134,OTHERS
12808,37,3,483.65,3,3,4,334,OTHERS
14147,79,2,483.40,2,3,4,234,OTHERS
17555,20,2,483.26,4,4,4,444,CHAMPIONS
14450,181,3,483.25,1,2,4,124,"AT RISK"
16603,75,2,482.47,2,3,4,234,OTHERS
17950,73,3,482.20,2,2,4,224,"AT RISK"
12504,19,2,482.05,4,4,4,444,CHAMPIONS
16693,69,2,482.01,3,3,4,334,OTHERS
18216,32,1,481.75,4,5,4,454,CHAMPIONS
15091,68,1,480.71,3,5,4,354,"LOYAL CUSTOMER"
16812,361,1,479.35,1,4,4,144,"LOYAL CUSTOMER"
16008,24,3,478.78,4,3,4,434,"POTENTIAL LOYALISTS"
15589,256,3,478.53,1,2,4,124,"AT RISK"
16768,48,3,478.09,3,3,4,334,OTHERS
12644,130,1,477.91,2,5,4,254,"LOYAL CUSTOMER"
13092,71,5,477.83,3,2,4,324,OTHERS
14320,207,2,477.79,1,3,4,134,OTHERS
12447,244,1,476.49,1,4,4,144,"LOYAL CUSTOMER"
18176,359,1,476.35,1,4,4,144,"LOYAL CUSTOMER"
14853,25,2,475.80,4,4,4,444,CHAMPIONS
14497,310,1,475.37,1,4,4,144,"LOYAL CUSTOMER"
15780,184,3,475.28,1,2,4,124,"AT RISK"
15349,159,2,473.81,2,3,4,234,OTHERS
15557,29,1,473.65,4,5,4,454,CHAMPIONS
16374,67,2,473.03,3,3,4,334,OTHERS
14013,111,3,473.02,2,2,4,224,"AT RISK"
16038,8,3,471.78,5,3,4,534,"POTENTIAL LOYALISTS"
17964,32,2,471.70,4,3,4,434,"POTENTIAL LOYALISTS"
16885,16,3,471.51,4,3,4,434,"POTENTIAL LOYALISTS"
13066,25,2,470.80,4,4,4,444,CHAMPIONS
15963,20,2,470.76,4,4,4,444,CHAMPIONS
14431,303,1,470.36,1,4,4,144,"LOYAL CUSTOMER"
15471,3,1,469.48,5,5,4,554,CHAMPIONS
15026,81,3,469.00,2,2,4,224,"AT RISK"
14896,205,2,468.77,1,3,4,134,OTHERS
13171,22,3,468.41,4,3,4,434,"POTENTIAL LOYALISTS"
14335,17,2,468.26,4,4,4,444,CHAMPIONS
14029,64,2,467.66,3,3,4,334,OTHERS
15468,52,2,467.51,3,3,4,334,OTHERS
13579,15,2,467.04,4,4,4,444,CHAMPIONS
14205,17,2,466.70,4,4,4,444,CHAMPIONS
13248,125,2,465.68,2,3,4,234,OTHERS
15036,73,3,465.55,2,2,4,224,"AT RISK"
17140,248,1,465.32,1,4,4,144,"LOYAL CUSTOMER"
16742,47,1,464.90,3,5,4,354,"LOYAL CUSTOMER"
13928,11,4,464.57,5,2,4,524,"POTENTIAL LOYALISTS"
16586,249,1,463.95,1,4,4,144,"LOYAL CUSTOMER"
14967,50,1,463.80,3,5,4,354,"LOYAL CUSTOMER"
12787,10,3,463.66,5,3,4,534,"POTENTIAL LOYALISTS"
17418,43,2,463.46,3,3,4,334,OTHERS
14489,208,1,463.38,1,4,4,144,"LOYAL CUSTOMER"
12945,289,1,462.95,1,4,4,144,"LOYAL CUSTOMER"
14331,125,2,462.66,2,3,4,234,OTHERS
14470,12,2,461.19,5,4,4,544,CHAMPIONS
12391,22,1,460.89,4,5,4,454,CHAMPIONS
16824,16,2,460.64,4,4,4,444,CHAMPIONS
16805,174,2,460.59,2,3,4,234,OTHERS
12491,39,1,460.40,3,5,4,354,"LOYAL CUSTOMER"
12355,215,1,459.40,1,4,4,144,"LOYAL CUSTOMER"
16589,72,3,459.24,3,2,4,324,OTHERS
17880,365,1,458.92,1,4,4,144,"LOYAL CUSTOMER"
15754,52,3,458.57,3,3,4,334,OTHERS
13506,317,2,458.52,1,3,4,134,OTHERS
17392,307,2,457.91,1,3,4,134,OTHERS
15092,216,2,457.81,1,3,4,134,OTHERS
15121,51,2,457.72,3,3,4,334,OTHERS
12375,11,2,457.50,5,4,4,544,CHAMPIONS
13398,193,1,457.34,1,4,4,144,"LOYAL CUSTOMER"
12564,262,1,456.90,1,4,4,144,"LOYAL CUSTOMER"
12999,197,3,455.88,1,2,4,124,"AT RISK"
14513,101,3,455.59,2,2,4,224,"AT RISK"
15585,177,1,455.30,2,5,4,254,"LOYAL CUSTOMER"
16529,191,1,455.25,1,4,4,144,"LOYAL CUSTOMER"
13485,234,1,454.24,1,4,4,144,"LOYAL CUSTOMER"
15475,78,1,454.11,2,5,4,254,"LOYAL CUSTOMER"
17564,25,3,454.01,4,3,4,434,"POTENTIAL LOYALISTS"
18158,10,2,453.40,5,4,4,544,CHAMPIONS
12729,114,1,453.01,2,5,4,254,"LOYAL CUSTOMER"
18071,258,2,453.00,1,3,4,134,OTHERS
14184,67,1,452.89,3,5,4,354,"LOYAL CUSTOMER"
12591,318,1,452.85,1,4,4,144,"LOYAL CUSTOMER"
12970,8,4,452.24,5,2,4,524,"POTENTIAL LOYALISTS"
16574,72,1,451.44,3,5,4,354,"LOYAL CUSTOMER"
15802,143,1,451.42,2,5,4,254,"LOYAL CUSTOMER"
14173,11,4,450.84,5,2,4,524,"POTENTIAL LOYALISTS"
17040,138,1,449.73,2,5,4,254,"LOYAL CUSTOMER"
13489,106,4,449.52,2,2,4,224,"AT RISK"
12448,45,1,449.45,3,5,4,354,"LOYAL CUSTOMER"
15739,67,1,449.12,3,5,4,354,"LOYAL CUSTOMER"
17579,5,3,448.90,5,3,4,534,"POTENTIAL LOYALISTS"
14780,55,2,447.68,3,3,4,334,OTHERS
15646,158,3,447.64,2,2,4,224,"AT RISK"
15456,284,3,447.22,1,2,4,124,"AT RISK"
15368,22,1,446.94,4,5,4,454,CHAMPIONS
15889,157,2,446.87,2,3,4,234,OTHERS
14149,221,1,446.62,1,4,4,144,"LOYAL CUSTOMER"
17370,73,4,446.18,2,2,4,224,"AT RISK"
17190,59,2,444.74,3,3,4,334,OTHERS
18006,24,1,444.68,4,5,4,454,CHAMPIONS
14638,51,1,443.60,3,5,4,354,"LOYAL CUSTOMER"
16404,71,1,443.05,3,5,4,354,"LOYAL CUSTOMER"
18222,93,1,443.00,2,5,4,254,"LOYAL CUSTOMER"
14093,13,1,442.85,5,5,4,554,CHAMPIONS
12579,79,1,440.42,2,5,4,254,"LOYAL CUSTOMER"
15524,25,1,440.00,4,5,4,454,CHAMPIONS
18233,326,1,440.00,1,4,4,144,"LOYAL CUSTOMER"
14022,226,1,440.00,1,4,4,144,"LOYAL CUSTOMER"
13954,2,2,439.92,5,4,4,544,CHAMPIONS
16025,30,1,439.66,4,5,4,454,CHAMPIONS
13359,64,1,439.56,3,5,4,354,"LOYAL CUSTOMER"
16968,5,2,439.43,5,4,4,544,CHAMPIONS
13358,269,1,439.03,1,4,4,144,"LOYAL CUSTOMER"
14272,74,2,437.96,2,3,4,234,OTHERS
12552,39,2,437.82,3,3,4,334,OTHERS
16034,197,3,437.70,1,2,4,124,"AT RISK"
12592,93,2,437.60,2,3,4,234,OTHERS
15553,61,1,437.23,3,5,4,354,"LOYAL CUSTOMER"
16084,300,1,436.18,1,4,4,144,"LOYAL CUSTOMER"
15551,37,1,436.06,3,5,4,354,"LOYAL CUSTOMER"
16948,139,3,435.02,2,2,4,224,"AT RISK"
14910,3,4,434.35,5,2,4,524,"POTENTIAL LOYALISTS"
14460,111,3,434.34,2,2,4,224,"AT RISK"
12493,166,2,433.74,2,3,4,234,OTHERS
17035,246,2,433.53,1,3,4,134,OTHERS
14157,20,2,432.88,4,4,4,444,CHAMPIONS
16236,79,1,432.20,2,5,4,254,"LOYAL CUSTOMER"
16881,67,1,432.00,3,5,4,354,"LOYAL CUSTOMER"
15976,166,2,430.94,2,3,4,234,OTHERS
18106,330,1,430.70,1,4,4,144,"LOYAL CUSTOMER"
12452,17,2,430.57,4,4,4,444,CHAMPIONS
13245,51,1,430.50,3,5,4,354,"LOYAL CUSTOMER"
12795,19,1,430.48,4,5,4,454,CHAMPIONS
12827,6,3,430.15,5,3,4,534,"POTENTIAL LOYALISTS"
14998,171,2,429.87,2,3,4,234,OTHERS
16884,38,2,429.84,3,3,4,334,OTHERS
15450,31,1,429.84,4,5,4,454,CHAMPIONS
15230,240,2,429.60,1,3,4,134,OTHERS
13602,65,1,428.89,3,5,4,354,"LOYAL CUSTOMER"
15957,32,1,428.89,4,5,4,454,CHAMPIONS
16324,129,3,428.68,2,2,4,224,"AT RISK"
17869,108,5,428.18,2,2,4,224,"AT RISK"
15360,40,1,427.93,3,5,4,354,"LOYAL CUSTOMER"
12725,372,1,427.80,1,4,4,144,"LOYAL CUSTOMER"
12403,50,1,427.70,3,5,4,354,"LOYAL CUSTOMER"
12740,64,1,427.60,3,5,4,354,"LOYAL CUSTOMER"
12802,187,1,427.58,1,4,4,144,"LOYAL CUSTOMER"
15994,55,1,427.07,3,5,4,354,"LOYAL CUSTOMER"
17223,311,2,426.79,1,3,4,134,OTHERS
15930,68,1,426.63,3,5,4,354,"LOYAL CUSTOMER"
14288,214,1,426.60,1,4,4,144,"LOYAL CUSTOMER"
15639,135,1,425.32,2,5,4,254,"LOYAL CUSTOMER"
16780,101,2,425.19,2,3,4,234,OTHERS
17134,107,2,425.00,2,3,4,234,OTHERS
17371,18,3,423.89,4,3,4,434,"POTENTIAL LOYALISTS"
13140,109,3,423.72,2,2,4,224,"AT RISK"
16119,9,2,423.36,5,4,4,544,CHAMPIONS
15012,54,2,423.04,3,3,4,334,OTHERS
18034,22,2,422.88,4,4,4,444,CHAMPIONS
17525,360,1,422.70,1,4,4,144,"LOYAL CUSTOMER"
13473,61,2,422.64,3,3,4,334,OTHERS
16689,76,2,422.60,2,3,4,234,OTHERS
18240,47,1,422.58,3,5,4,354,"LOYAL CUSTOMER"
17232,3,2,421.52,5,4,4,544,CHAMPIONS
14757,76,1,420.50,2,5,4,254,"LOYAL CUSTOMER"
15206,11,4,420.30,5,2,4,524,"POTENTIAL LOYALISTS"
14124,85,1,419.58,2,5,4,254,"LOYAL CUSTOMER"
15361,362,1,418.92,1,4,4,144,"LOYAL CUSTOMER"
15967,24,2,418.83,4,4,4,444,CHAMPIONS
12593,109,3,418.10,2,2,4,224,"AT RISK"
17701,253,1,417.95,1,4,4,144,"LOYAL CUSTOMER"
16629,74,2,417.73,2,3,4,234,OTHERS
13615,319,1,417.69,1,4,4,144,"LOYAL CUSTOMER"
16737,54,1,417.60,3,5,4,354,"LOYAL CUSTOMER"
12833,146,1,417.38,2,5,4,254,"LOYAL CUSTOMER"
18001,13,2,417.23,5,4,4,544,CHAMPIONS
13166,284,1,417.20,1,4,4,144,"LOYAL CUSTOMER"
16816,104,4,417.06,2,2,4,224,"AT RISK"
13889,93,1,416.90,2,5,4,254,"LOYAL CUSTOMER"
15935,240,2,416.86,1,3,4,134,OTHERS
16957,240,2,416.64,1,3,4,134,OTHERS
13085,158,2,416.08,2,3,4,234,OTHERS
15803,52,1,415.82,3,5,4,354,"LOYAL CUSTOMER"
14139,47,1,415.82,3,5,4,354,"LOYAL CUSTOMER"
12930,79,2,415.80,2,3,4,234,OTHERS
12580,247,1,415.70,1,4,4,144,"LOYAL CUSTOMER"
15725,16,1,415.25,4,5,4,454,CHAMPIONS
14333,68,1,415.20,3,5,4,354,"LOYAL CUSTOMER"
16795,366,1,414.88,1,4,4,144,"LOYAL CUSTOMER"
12993,24,4,414.76,4,2,4,424,"POTENTIAL LOYALISTS"
16239,57,2,414.20,3,3,4,334,OTHERS
17483,66,3,414.04,3,2,4,324,OTHERS
17052,29,1,413.75,4,5,4,454,CHAMPIONS
13974,50,1,413.59,3,5,4,354,"LOYAL CUSTOMER"
16834,228,1,413.46,1,4,4,144,"LOYAL CUSTOMER"
14620,206,2,412.78,1,3,4,134,OTHERS
13827,58,3,412.05,3,2,4,324,OTHERS
15523,85,1,412.01,2,5,4,254,"LOYAL CUSTOMER"
16272,117,1,411.70,2,5,4,254,"LOYAL CUSTOMER"
17913,59,2,411.60,3,3,4,334,OTHERS
14670,281,2,411.53,1,3,4,134,OTHERS
15186,15,2,411.41,4,4,4,444,CHAMPIONS
15099,85,1,410.48,2,5,4,254,"LOYAL CUSTOMER"
15695,267,2,409.98,1,3,4,134,OTHERS
14048,306,1,409.93,1,4,4,144,"LOYAL CUSTOMER"
14348,261,1,409.57,1,4,4,144,"LOYAL CUSTOMER"
12990,32,3,409.50,4,3,4,434,"POTENTIAL LOYALISTS"
15225,235,1,409.40,1,4,4,144,"LOYAL CUSTOMER"
16243,34,2,409.10,3,3,4,334,OTHERS
16018,40,2,408.90,3,3,4,334,OTHERS
15269,24,1,408.80,4,5,4,454,CHAMPIONS
16399,20,2,408.57,4,4,4,444,CHAMPIONS
17931,135,2,408.36,2,3,4,234,OTHERS
16010,246,3,407.50,1,2,4,124,"AT RISK"
15184,30,2,406.76,4,3,4,434,"POTENTIAL LOYALISTS"
15127,66,1,406.53,3,5,4,354,"LOYAL CUSTOMER"
16947,236,1,406.48,1,4,4,144,"LOYAL CUSTOMER"
15342,130,1,406.09,2,5,4,254,"LOYAL CUSTOMER"
14616,243,3,406.08,1,2,4,124,"AT RISK"
16204,24,1,405.71,4,5,4,454,CHAMPIONS
18036,33,3,405.62,4,3,4,434,"POTENTIAL LOYALISTS"
12922,162,1,405.38,2,5,4,254,"LOYAL CUSTOMER"
17379,12,1,404.66,5,5,4,554,CHAMPIONS
15938,113,5,404.58,2,2,4,224,"AT RISK"
16319,218,1,404.40,1,4,4,144,"LOYAL CUSTOMER"
16484,174,2,404.30,2,3,4,234,OTHERS
12498,22,3,403.70,4,3,4,434,"POTENTIAL LOYALISTS"
17431,314,1,403.30,1,4,4,144,"LOYAL CUSTOMER"
15221,367,1,403.25,1,4,4,144,"LOYAL CUSTOMER"
12386,338,2,401.90,1,3,4,134,OTHERS
15158,46,1,401.40,3,5,4,354,"LOYAL CUSTOMER"
16500,5,6,400.86,5,1,4,514,"POTENTIAL LOYALISTS"
16198,76,1,400.68,2,5,4,254,"LOYAL CUSTOMER"
12792,257,1,400.54,1,4,4,144,"LOYAL CUSTOMER"
17375,200,3,400.10,1,2,4,124,"AT RISK"
18164,38,1,399.65,3,5,4,354,"LOYAL CUSTOMER"
13255,10,2,399.51,5,4,4,544,CHAMPIONS
18154,4,2,399.19,5,4,4,544,CHAMPIONS
15522,33,2,398.84,4,3,4,434,"POTENTIAL LOYALISTS"
17830,2,3,398.70,5,3,4,534,"POTENTIAL LOYALISTS"
12508,27,2,398.27,4,4,4,444,CHAMPIONS
13352,61,1,397.98,3,5,4,354,"LOYAL CUSTOMER"
15429,27,2,397.35,4,4,4,444,CHAMPIONS
17926,134,2,397.29,2,3,4,234,OTHERS
12824,60,1,397.12,3,5,4,354,"LOYAL CUSTOMER"
13594,53,1,396.97,3,5,4,354,"LOYAL CUSTOMER"
13673,19,2,396.92,4,4,4,444,CHAMPIONS
17486,262,1,396.87,1,4,4,144,"LOYAL CUSTOMER"
15883,3,2,396.48,5,4,4,544,CHAMPIONS
18067,41,1,396.33,3,5,4,354,"LOYAL CUSTOMER"
16354,64,2,395.80,3,3,4,334,OTHERS
17603,79,1,394.72,2,5,4,254,"LOYAL CUSTOMER"
14619,246,1,394.44,1,4,4,144,"LOYAL CUSTOMER"
16207,26,1,394.38,4,5,4,454,CHAMPIONS
15386,187,1,394.14,1,4,4,144,"LOYAL CUSTOMER"
15264,65,1,393.74,3,5,4,354,"LOYAL CUSTOMER"
15345,46,1,393.54,3,5,4,354,"LOYAL CUSTOMER"
17226,309,1,393.49,1,4,4,144,"LOYAL CUSTOMER"
14600,306,1,393.33,1,4,4,144,"LOYAL CUSTOMER"
15837,65,1,391.98,3,5,4,354,"LOYAL CUSTOMER"
16917,277,1,391.52,1,4,4,144,"LOYAL CUSTOMER"
12982,243,1,390.54,1,4,4,144,"LOYAL CUSTOMER"
17614,58,1,390.07,3,5,4,354,"LOYAL CUSTOMER"
17936,6,1,389.84,5,5,4,554,CHAMPIONS
18024,153,2,389.78,2,3,4,234,OTHERS
14752,44,1,389.64,3,5,4,354,"LOYAL CUSTOMER"
13873,120,3,389.60,2,2,4,224,"AT RISK"
13345,288,1,389.50,1,4,4,144,"LOYAL CUSTOMER"
16250,262,2,389.44,1,3,4,134,OTHERS
15847,39,2,389.27,3,3,4,334,OTHERS
12690,206,1,389.01,1,4,4,144,"LOYAL CUSTOMER"
17595,13,2,388.79,5,4,4,544,CHAMPIONS
15592,47,1,388.58,3,5,4,354,"LOYAL CUSTOMER"
13899,17,2,388.52,4,4,4,444,CHAMPIONS
13856,169,3,388.50,2,2,4,224,"AT RISK"
17438,254,1,388.45,1,4,4,144,"LOYAL CUSTOMER"
16776,61,1,388.28,3,5,4,354,"LOYAL CUSTOMER"
14538,65,2,388.25,3,3,4,334,OTHERS
17357,25,2,388.14,4,4,4,444,CHAMPIONS
17817,5,3,387.68,5,3,4,534,"POTENTIAL LOYALISTS"
14420,100,1,387.52,2,5,4,254,"LOYAL CUSTOMER"
17508,281,1,387.31,1,4,4,144,"LOYAL CUSTOMER"
14114,274,2,386.53,1,3,4,134,OTHERS
15664,51,1,386.43,3,5,4,354,"LOYAL CUSTOMER"
14779,281,3,386.15,1,2,4,124,"AT RISK"
13821,145,2,385.64,2,3,4,234,OTHERS
17711,11,2,385.10,5,4,4,544,CHAMPIONS
13919,60,2,384.81,3,3,4,334,OTHERS
13833,160,1,384.80,2,5,4,254,"LOYAL CUSTOMER"
17250,4,2,384.52,5,4,4,544,CHAMPIONS
17189,107,2,384.40,2,3,4,234,OTHERS
17205,54,1,384.08,3,5,4,354,"LOYAL CUSTOMER"
16982,61,1,384.06,3,5,4,354,"LOYAL CUSTOMER"
15048,66,4,384.05,3,2,4,324,OTHERS
12733,235,1,383.95,1,4,4,144,"LOYAL CUSTOMER"
12515,354,1,383.70,1,4,4,144,"LOYAL CUSTOMER"
15440,55,3,383.68,3,2,4,324,OTHERS
14304,223,1,383.45,1,4,4,144,"LOYAL CUSTOMER"
15424,255,2,383.34,1,3,4,134,OTHERS
12832,33,2,383.03,3,3,4,334,OTHERS
13817,30,2,382.98,4,3,4,434,"POTENTIAL LOYALISTS"
18181,25,1,382.80,4,5,4,454,CHAMPIONS
17239,313,1,382.50,1,4,4,144,"LOYAL CUSTOMER"
13657,11,2,382.14,5,4,4,544,CHAMPIONS
17999,38,2,382.06,3,3,4,334,OTHERS
15090,309,1,381.32,1,4,4,144,"LOYAL CUSTOMER"
16441,68,2,381.20,3,3,4,334,OTHERS
12871,85,2,380.64,2,3,4,234,OTHERS
17573,30,3,380.60,4,3,4,434,"POTENTIAL LOYALISTS"
16930,27,3,380.55,4,3,4,434,"POTENTIAL LOYALISTS"
17138,276,1,380.50,1,4,4,144,"LOYAL CUSTOMER"
12890,25,1,380.47,4,5,4,454,CHAMPIONS
16769,261,1,380.39,1,4,4,144,"LOYAL CUSTOMER"
17031,12,2,380.35,5,4,4,544,CHAMPIONS
14731,48,3,380.02,3,3,4,334,OTHERS
14594,8,2,379.83,5,4,4,544,CHAMPIONS
16552,243,2,379.73,1,3,4,134,OTHERS
13656,165,2,379.65,2,3,4,234,OTHERS
13589,15,2,379.65,4,4,4,444,CHAMPIONS
17878,44,1,379.45,3,5,4,354,"LOYAL CUSTOMER"
15885,93,3,379.35,2,2,4,224,"AT RISK"
16909,73,1,379.14,2,5,4,254,"LOYAL CUSTOMER"
13372,90,1,378.64,2,5,4,254,"LOYAL CUSTOMER"
17078,37,2,378.20,3,3,4,334,OTHERS
17736,10,3,377.44,5,3,4,534,"POTENTIAL LOYALISTS"
15025,34,1,377.01,3,5,4,354,"LOYAL CUSTOMER"
17489,59,2,376.64,3,3,4,334,OTHERS
13936,180,1,376.58,1,4,4,144,"LOYAL CUSTOMER"
16858,369,1,375.69,1,4,4,144,"LOYAL CUSTOMER"
14448,10,2,375.35,5,4,4,544,CHAMPIONS
14079,125,1,375.10,2,5,4,254,"LOYAL CUSTOMER"
16147,134,1,375.00,2,5,4,254,"LOYAL CUSTOMER"
14067,64,2,374.70,3,3,4,334,OTHERS
17492,249,1,374.57,1,4,4,144,"LOYAL CUSTOMER"
12873,283,1,374.00,1,4,4,144,"LOYAL CUSTOMER"
13351,67,1,373.94,3,5,4,354,"LOYAL CUSTOMER"
13569,18,2,373.75,4,4,4,444,CHAMPIONS
16321,73,5,373.65,2,2,4,224,"AT RISK"
16903,30,1,373.24,4,5,4,454,CHAMPIONS
12895,43,2,372.80,3,3,4,334,OTHERS
12544,37,1,372.70,3,5,4,354,"LOYAL CUSTOMER"
12981,30,2,372.22,4,3,4,434,"POTENTIAL LOYALISTS"
16065,366,1,372.09,1,4,4,144,"LOYAL CUSTOMER"
13300,170,1,371.89,2,5,4,254,"LOYAL CUSTOMER"
17765,159,3,371.88,2,2,4,224,"AT RISK"
14690,45,2,371.70,3,3,4,334,OTHERS
18155,76,3,371.62,2,2,4,224,"AT RISK"
15472,114,1,371.56,2,5,4,254,"LOYAL CUSTOMER"
14950,20,1,371.20,4,5,4,454,CHAMPIONS
15975,85,1,371.01,2,5,4,254,"LOYAL CUSTOMER"
15063,214,1,370.80,1,4,4,144,"LOYAL CUSTOMER"
16343,17,2,370.48,4,4,4,444,CHAMPIONS
15922,374,1,369.50,1,4,4,144,"LOYAL CUSTOMER"
16758,66,1,369.34,3,5,4,354,"LOYAL CUSTOMER"
14888,208,1,369.20,1,4,4,144,"LOYAL CUSTOMER"
16372,34,2,367.93,3,3,4,334,OTHERS
17911,10,1,366.23,5,5,4,554,CHAMPIONS
17358,304,2,365.85,1,3,4,134,OTHERS
17432,19,2,365.76,4,4,4,444,CHAMPIONS
16499,361,2,365.45,1,3,4,134,OTHERS
16202,361,1,365.27,1,4,4,144,"LOYAL CUSTOMER"
14886,253,1,364.80,1,4,4,144,"LOYAL CUSTOMER"
15949,17,2,364.72,4,4,4,444,CHAMPIONS
12373,312,1,364.60,1,4,4,144,"LOYAL CUSTOMER"
15343,88,1,364.50,2,5,4,254,"LOYAL CUSTOMER"
14528,38,1,364.22,3,5,4,354,"LOYAL CUSTOMER"
12538,30,1,363.95,4,5,4,454,CHAMPIONS
17330,23,2,363.90,4,4,4,444,CHAMPIONS
15901,17,3,363.88,4,3,4,434,"POTENTIAL LOYALISTS"
14171,99,1,363.79,2,5,4,254,"LOYAL CUSTOMER"
16509,297,1,363.70,1,4,4,144,"LOYAL CUSTOMER"
12915,149,2,363.65,2,3,4,234,OTHERS
18056,289,1,363.65,1,4,4,144,"LOYAL CUSTOMER"
16485,78,1,363.65,2,5,4,254,"LOYAL CUSTOMER"
14932,366,1,363.53,1,4,4,144,"LOYAL CUSTOMER"
14427,51,2,363.34,3,3,4,334,OTHERS
16378,248,3,362.95,1,2,4,124,"AT RISK"
16052,55,1,362.06,3,5,4,354,"LOYAL CUSTOMER"
13844,12,1,361.62,5,5,4,554,CHAMPIONS
16305,139,1,361.22,2,5,4,254,"LOYAL CUSTOMER"
13291,156,1,361.11,2,5,4,254,"LOYAL CUSTOMER"
15872,15,2,360.93,4,4,4,444,CHAMPIONS
16595,62,1,360.16,3,5,4,354,"LOYAL CUSTOMER"
13780,8,2,360.01,5,4,4,544,CHAMPIONS
13298,2,1,360.00,5,5,4,554,CHAMPIONS
15120,134,1,358.82,2,5,4,254,"LOYAL CUSTOMER"
17948,148,1,358.56,2,5,4,254,"LOYAL CUSTOMER"
16823,228,1,358.38,1,4,4,144,"LOYAL CUSTOMER"
13228,82,1,358.00,2,5,4,254,"LOYAL CUSTOMER"
13976,207,1,357.98,1,4,4,144,"LOYAL CUSTOMER"
16274,374,1,357.95,1,4,4,144,"LOYAL CUSTOMER"
17025,61,3,357.77,3,2,4,324,OTHERS
16971,39,1,357.21,3,5,4,354,"LOYAL CUSTOMER"
18040,20,2,357.20,4,4,4,444,CHAMPIONS
13453,166,2,356.98,2,3,4,234,OTHERS
14500,89,3,356.85,2,2,4,224,"AT RISK"
15713,144,2,356.70,2,3,4,234,OTHERS
15247,123,1,356.00,2,5,4,254,"LOYAL CUSTOMER"
14537,58,1,355.56,3,5,4,354,"LOYAL CUSTOMER"
15840,59,2,355.56,3,3,4,334,OTHERS
12617,30,1,355.53,4,5,4,454,CHAMPIONS
17742,114,2,355.11,2,3,4,234,OTHERS
13642,216,1,354.80,1,4,4,144,"LOYAL CUSTOMER"
17222,66,1,354.15,3,5,4,354,"LOYAL CUSTOMER"
12888,215,2,354.12,1,3,4,134,OTHERS
12845,268,4,354.09,1,2,4,124,"AT RISK"
15870,33,1,354.09,4,5,4,454,CHAMPIONS
12715,107,1,353.86,2,5,4,254,"LOYAL CUSTOMER"
17252,117,2,353.86,2,3,4,234,OTHERS
13173,5,2,353.65,5,4,4,544,CHAMPIONS
13210,94,1,353.48,2,5,4,254,"LOYAL CUSTOMER"
13343,178,1,353.43,2,5,4,254,"LOYAL CUSTOMER"
